AD_GROUP_ID,CAMPAIGN_ID,CUSTOMER_ID,AD_GROUP_AD_ROTATION_MODE,AD_GROUP_CPC_BID_MICROS,AD_GROUP_CPM_BID_MICROS,AD_GROUP_CPV_BID_MICROS,AD_GROUP_DISPLAY_CUSTOM_BID_DIMENSION,AD_GROUP_EFFECTIVE_TARGET_CPA_MICROS,AD_GROUP_EFFECTIVE_TARGET_CPA_SOURCE,AD_GROUP_EFFECTIVE_TARGET_ROAS,AD_GROUP_EFFECTIVE_TARGET_ROAS_SOURCE,AD_GROUP_NAME,AD_GROUP_STATUS,AD_GROUP_TRACKING_URL_TEMPLATE,AD_GROUP_TYPE,AD_GROUP_URL_CUSTOM_PARAMETERS,CAMPAIGN_BIDDING_STRATEGY,CAMPAIGN_BIDDING_STRATEGY_TYPE,CAMPAIGN_MANUAL_CPC_ENHANCED_CPC_ENABLED,CAMPAIGN_PERCENT_CPC_ENHANCED_CPC_ENABLED
158100617416,20941222489,8005392514,UNSPECIFIED,13240000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_grc_audit,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc_audit""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100617456,20941222489,8005392514,UNSPECIFIED,46330000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_grc_automation,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc_automation""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100617496,20941222489,8005392514,UNSPECIFIED,18210000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_grc_enterprise,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc_enterprise""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100617656,20941222489,8005392514,UNSPECIFIED,15000000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_grc_integrated,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc_integrated""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100617696,20941222489,8005392514,UNSPECIFIED,28410000,10000,0,UNSPECIFIED,2000000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_grc_system,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc_system""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100617736,20941222489,8005392514,UNSPECIFIED,29270000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_ra_system,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_ra_system""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100617896,20941222489,8005392514,UNSPECIFIED,39710000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rm_system,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rm_system""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100617936,20941222489,8005392514,UNSPECIFIED,23430000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_infosec_app,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_infosec_app""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100617976,20941222489,8005392514,UNSPECIFIED,15000000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_infosec_platform,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_infosec_platform""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618136,20941222489,8005392514,UNSPECIFIED,33830000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_infosec_software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_infosec_software""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618176,20941222489,8005392514,UNSPECIFIED,22530000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_infosec_solution,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_infosec_solution""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618216,20941222489,8005392514,UNSPECIFIED,21540000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_infosec_system,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_infosec_system""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618376,20941222489,8005392514,UNSPECIFIED,23400000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_infosec_tool,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_infosec_tool""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618416,20941222489,8005392514,UNSPECIFIED,15000000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_itc_app,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_itc_app""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618456,20941222489,8005392514,UNSPECIFIED,39710000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_itc_grc,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_itc_grc""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618616,20941222489,8005392514,UNSPECIFIED,15000000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_itc_platform,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_itc_platform""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618656,20941222489,8005392514,UNSPECIFIED,75770000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_itc_software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_itc_software""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618696,20941222489,8005392514,UNSPECIFIED,15000000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_itc_solution,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_itc_solution""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618856,20941222489,8005392514,UNSPECIFIED,58510000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_itc_system,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_itc_system""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618896,20941222489,8005392514,UNSPECIFIED,57570000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_itc_tool,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_itc_tool""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100618936,20941222489,8005392514,UNSPECIFIED,1890000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_case,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_case""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619096,20941222489,8005392514,UNSPECIFIED,12530000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_command,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_command""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619136,20941222489,8005392514,UNSPECIFIED,14650000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_investigate,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_investigate""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619176,20941222489,8005392514,UNSPECIFIED,17690000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_log,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_log""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619336,20941222489,8005392514,UNSPECIFIED,23580000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_report,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_report""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619376,20941222489,8005392514,UNSPECIFIED,28290000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_response,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_response""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619416,20941222489,8005392514,UNSPECIFIED,22380000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_safety,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_safety""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619576,20941222489,8005392514,UNSPECIFIED,16370000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_security,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_security""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619616,20941222489,8005392514,UNSPECIFIED,19660000,10000,0,UNSPECIFIED,2000000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_track,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_track""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619656,20941222489,8005392514,UNSPECIFIED,18000000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_corpsec_app,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_corpsec_app""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619816,20941222489,8005392514,UNSPECIFIED,18000000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_corpsec_platform,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_corpsec_platform""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619856,20941222489,8005392514,UNSPECIFIED,34970000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_corpsec_software,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_corpsec_software""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100619896,20941222489,8005392514,UNSPECIFIED,31980000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_corpsec_solution,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_corpsec_solution""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620056,20941222489,8005392514,UNSPECIFIED,18000000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_corpsec_tool,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_corpsec_tool""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620096,20941222489,8005392514,UNSPECIFIED,18000000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_esrm_tool,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_esrm_tool""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620136,20941222489,8005392514,UNSPECIFIED,47380000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_icm_healthcare,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_icm_healthcare""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620296,20941222489,8005392514,UNSPECIFIED,66570000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_app,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_app""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620336,20941222489,8005392514,UNSPECIFIED,18000000,10000,0,UNSPECIFIED,2500000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_enterprise,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_enterprise""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620376,20941222489,8005392514,UNSPECIFIED,65300000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_healthcare,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_healthcare""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620536,20941222489,8005392514,UNSPECIFIED,50000000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_platform,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_platform""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620576,20941222489,8005392514,UNSPECIFIED,99840000,10000,0,UNSPECIFIED,2500000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_software""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620616,20941222489,8005392514,UNSPECIFIED,30670000,10000,0,UNSPECIFIED,2500000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_solution,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_solution""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620776,20941222489,8005392514,UNSPECIFIED,54800000,10000,0,UNSPECIFIED,2000000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_img_tool,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_img_tool""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620816,20941222489,8005392514,UNSPECIFIED,55860000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_inv_hr,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_inv_hr""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100620856,20941222489,8005392514,UNSPECIFIED,57850000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,corpsec_inv_software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_inv_software""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621016,20941222489,8005392514,UNSPECIFIED,33360000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_erm_app,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_erm_app""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621056,20941222489,8005392514,UNSPECIFIED,18000000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_erm_financial,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_erm_financial""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621096,20941222489,8005392514,UNSPECIFIED,78230000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_erm_platform,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_erm_platform""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621256,20941222489,8005392514,UNSPECIFIED,100000000,10000,0,UNSPECIFIED,2500000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_erm_software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_erm_software""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621296,20941222489,8005392514,UNSPECIFIED,100000000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_erm_solution,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_erm_solution""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621336,20941222489,8005392514,UNSPECIFIED,72800000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_erm_tool,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_erm_tool""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621496,20941222489,8005392514,UNSPECIFIED,34970000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_grc_app,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc_app""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621536,20941222489,8005392514,UNSPECIFIED,33090000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_grc_company,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc_company""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621576,20941222489,8005392514,UNSPECIFIED,55910000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_grc_platform,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc_platform""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621736,20941222489,8005392514,UNSPECIFIED,78190000,10000,0,UNSPECIFIED,2000000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_grc_software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc_software""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621776,20941222489,8005392514,UNSPECIFIED,74720000,10000,0,UNSPECIFIED,2000000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_grc_solution,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc_solution""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621816,20941222489,8005392514,UNSPECIFIED,60430000,10000,0,UNSPECIFIED,2000000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_grc_tool,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc_tool""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100621976,20941222489,8005392514,UNSPECIFIED,24730000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_ra_app,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_ra_app""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622016,20941222489,8005392514,UNSPECIFIED,59860000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_ra_platform,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_ra_platform""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622056,20941222489,8005392514,UNSPECIFIED,58620000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_ra_software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_ra_software""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622216,20941222489,8005392514,UNSPECIFIED,26470000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_ra_solution,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_ra_solution""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622256,20941222489,8005392514,UNSPECIFIED,29860000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_ra_tool,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_ra_tool""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622296,20941222489,8005392514,UNSPECIFIED,58180000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rgc_financial,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rgc_financial""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622456,20941222489,8005392514,UNSPECIFIED,18000000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rgc_healthcare,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rgc_healthcare""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622496,20941222489,8005392514,UNSPECIFIED,51620000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rgc_legal,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rgc_legal""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622536,20941222489,8005392514,UNSPECIFIED,35750000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rgc_platform,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rgc_platform""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622696,20941222489,8005392514,UNSPECIFIED,74390000,10000,0,UNSPECIFIED,2000000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rgc_software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rgc_software""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622736,20941222489,8005392514,UNSPECIFIED,50000000,10000,0,UNSPECIFIED,2000000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rgc_solution,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rgc_solution""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622776,20941222489,8005392514,UNSPECIFIED,51130000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rgc_tool,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rgc_tool""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622936,20941222489,8005392514,UNSPECIFIED,33090000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rm_app,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rm_app""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100622976,20941222489,8005392514,UNSPECIFIED,58040000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rm_platform,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rm_platform""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100623016,20941222489,8005392514,UNSPECIFIED,51790000,10000,0,UNSPECIFIED,2500000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rm_software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rm_software""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100623176,20941222489,8005392514,UNSPECIFIED,39710000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rm_solution,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rm_solution""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100623216,20941222489,8005392514,UNSPECIFIED,37840000,10000,0,UNSPECIFIED,1250000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,grc_rm_tool,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_rm_tool""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100623256,20941222489,8005392514,UNSPECIFIED,100000000,10000,0,UNSPECIFIED,2500000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_itc_iso(27001),PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_itc_iso27001""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
158100623416,20941222489,8005392514,UNSPECIFIED,100000000,10000,0,UNSPECIFIED,2500000000,AD_GROUP,0.9,CAMPAIGN_BIDDING_STRATEGY,infosec_itc_soc(2),ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""infosec_itc_soc2""}]",,MAXIMIZE_CONVERSION_VALUE,false,false
154615249661,20945154380,8005392514,UNSPECIFIED,7980000,10000,0,UNSPECIFIED,1750000000,AD_GROUP,0.0,UNSPECIFIED,corpsec_corpsec_app,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_corpsec_app""}]",customers/8005392514/biddingStrategies/10805692576,TARGET_CPA,false,false
154615249821,20945154380,8005392514,UNSPECIFIED,32280000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.0,UNSPECIFIED,corpsec_corpsec_platform,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_corpsec_platform""}]",customers/8005392514/biddingStrategies/10805692576,TARGET_CPA,false,false
154615249861,20945154380,8005392514,UNSPECIFIED,25360000,10000,0,UNSPECIFIED,2250000000,AD_GROUP,0.0,UNSPECIFIED,corpsec_corpsec_software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""corpsec_corpsec_software""}]",customers/8005392514/biddingStrategies/10805692576,TARGET_CPA,false,false
