CAMPAIGN_NAME,AD_GROUP,SPEND,MONTH
us_en_src_unbr_cons,grc_erm_creditunion,1172,8/1/2024
us_en_src_unbr_cons,grc_erm_financial,40381,3/1/2024
us_en_src_unbr_cons,grc_erm_financial,48664,5/1/2024
us_en_src_unbr_cons,grc_erm_platform,27663,5/1/2024
us_en_src_unbr_cons,grc_erm_solution,2575,4/1/2024
us_en_src_unbr_cons,grc_erm_solution,17768,2/1/2025
us_en_src_unbr_cons,grc_erm_system,29494,2/1/2025
us_en_src_unbr_cons,grc_erm_tool,48923,4/1/2024
us_en_src_unbr_cons,grc_erm_tool,14959,5/1/2024
us_en_src_unbr_cons,grc_erm_tool,38076,6/1/2024
us_en_src_unbr_cons,grc_erm_tool,29679,9/1/2024
us_en_src_unbr_cons,grc_erm_tool,26577,1/1/2025
us_en_src_unbr_cons,grc_grc_app,39440,5/1/2024
us_en_src_unbr_cons,grc_grc_best,17750,11/1/2024
us_en_src_unbr_cons,grc_grc_best,718,2/1/2025
us_en_src_unbr_cons,grc_grc_company,22776,1/1/2024
us_en_src_unbr_cons,grc_grc_company,19316,2/1/2024
us_en_src_unbr_cons,grc_grc_company,39887,3/1/2024
us_en_src_unbr_cons,grc_grc_company,29610,5/1/2024
us_en_src_unbr_cons,grc_grc_platform,29469,8/1/2024
us_en_src_unbr_cons,grc_grc_platform,14678,12/1/2024
us_en_src_unbr_cons,grc_grc_software,49688,8/1/2024
us_en_src_unbr_cons,grc_grc_software,43404,1/1/2025
us_en_src_unbr_cons,grc_grc_solution,3061,1/1/2024
us_en_src_unbr_cons,grc_grc_solution,7166,2/1/2024
us_en_src_unbr_cons,grc_grc_solution,9087,5/1/2024
us_en_src_unbr_cons,grc_grc_solution,48312,8/1/2024
us_en_src_unbr_cons,grc_grc_solution,29253,9/1/2024
us_en_src_unbr_cons,grc_grc_system,17611,2/1/2024
us_en_src_unbr_cons,grc_grc_system,36986,5/1/2024
us_en_src_unbr_cons,grc_grc_system,49224,8/1/2024
us_en_src_unbr_cons,grc_grc_tool,48975,9/1/2024
us_en_src_unbr_cons,grc_grc_tool,8261,1/1/2025
us_en_src_unbr_cons,grc_ia_software,14009,10/1/2024
us_en_src_unbr_cons,grc_ia_software,22101,3/1/2025
us_en_src_unbr_cons,grc_ia_software(best),43853,11/1/2024
us_en_src_unbr_cons,grc_ia_software(best),25660,12/1/2024
us_en_src_unbr_cons,grc_ia_solution,24458,6/1/2024
us_en_src_unbr_cons,grc_ia_solution,1199,11/1/2024
us_en_src_unbr_cons,grc_ia_solution,39187,12/1/2024
us_en_src_unbr_cons,grc_ia_solution,8162,2/1/2025
us_en_src_unbr_cons,grc_iso27001_software,10435,5/1/2024
us_en_src_unbr_cons,grc_itc_software,29457,7/1/2024
us_en_src_unbr_cons,grc_itc_software,20722,8/1/2024
us_en_src_unbr_cons,grc_itc_solution,10868,5/1/2024
us_en_src_unbr_cons,grc_itr_solution,17482,6/1/2024
us_en_src_unbr_cons,grc_itr_tool,41534,7/1/2024
us_en_src_unbr_cons,grc_orm_software,39647,6/1/2024
us_en_src_unbr_cons,grc_orm_software,18611,10/1/2024
us_en_src_unbr_cons,grc_orm_tool,36127,8/1/2024
us_en_src_unbr_cons,grc_orm_tool,36393,9/1/2024
us_en_src_unbr_cons,grc_orm_tool,20088,1/1/2025
us_en_src_unbr_cons,grc_ra_app,31488,1/1/2024
us_en_src_unbr_cons,grc_ra_app,21727,2/1/2024
us_en_src_unbr_cons,grc_ra_app,6308,7/1/2024
us_en_src_unbr_cons,grc_ra_automated,6397,1/1/2025
us_en_src_unbr_cons,grc_ra_enterprise,4576,8/1/2024
us_en_src_unbr_cons,grc_ra_enterprise,40304,2/1/2025
us_en_src_unbr_cons,grc_ra_solution,12038,4/1/2024
us_en_src_unbr_cons,grc_ra_solution,47937,8/1/2024
us_en_src_unbr_cons,grc_ra_system,43739,2/1/2024
us_en_src_unbr_cons,grc_rcm_bank,35593,1/1/2025
us_en_src_unbr_cons,grc_reg_solution,24078,1/1/2025
us_en_src_unbr_cons,grc_reg_tool,31503,8/1/2024
us_en_src_unbr_cons,grc_reg_tool,19821,12/1/2024
us_en_src_unbr_cons,grc_rgc_financial,14977,2/1/2024
us_en_src_unbr_cons,grc_rgc_platform,8852,1/1/2024
us_en_src_unbr_cons,grc_rgc_tool,19808,1/1/2024
us_en_src_unbr_cons,grc_rgc_tool,40879,5/1/2024
us_en_src_unbr_cons,grc_rm_app,19573,10/1/2024
us_en_src_unbr_cons,grc_rm_app,29290,1/1/2025
us_en_src_unbr_cons,grc_rm_bank,6522,8/1/2024
us_en_src_unbr_cons,grc_rm_bank,7759,9/1/2024
us_en_src_unbr_cons,grc_rm_best,15263,1/1/2025
us_en_src_unbr_cons,grc_rm_insof,24579,6/1/2024
us_en_src_unbr_cons,grc_rm_insof,22478,10/1/2024
us_en_src_unbr_cons,grc_rm_insof,33986,11/1/2024
us_en_src_unbr_cons,grc_rm_insol,37757,6/1/2024
us_en_src_unbr_cons,grc_rm_insys,46799,1/1/2025
us_en_src_unbr_cons,grc_rm_intoo,2437,8/1/2024
us_en_src_unbr_cons,grc_rm_intoo,23878,12/1/2024
us_en_src_unbr_cons,grc_rm_platform,7452,3/1/2025
us_en_src_unbr_cons,grc_rm_solution,13584,3/1/2025
us_en_src_unbr_cons,grc_sc_solution,6560,8/1/2024
us_en_src_unbr_cons,grc_sc_solution,17293,10/1/2024
us_en_src_unbr_cons,grc_sc_solution,35535,12/1/2024
us_en_src_unbr_cons,grc_sc_solution,41449,1/1/2025
us_en_src_unbr_cons,grc_soc2_software,20296,2/1/2025
us_en_src_unbr_cons,grc_tprm_software,49726,7/1/2024
us_en_src_unbr_cons,grc_tprm_software,15053,8/1/2024
us_en_src_unbr_cons,grc_tprm_software(vendor),18012,3/1/2025
us_en_src_unbr_cons,grc_tprm_solution,32913,6/1/2024
us_en_src_unbr_cons,grc_tprm_solution,12390,9/1/2024
us_en_src_unbr_cons,grc_tprm_solution,37591,10/1/2024
us_en_src_unbr_cons,grc_tprm_tool,19654,11/1/2024
us_en_src_unbr_cons,infosec_infosec_app,34875,5/1/2024
us_en_src_unbr_cons,infosec_infosec_platform,45995,1/1/2024
us_en_src_unbr_cons,infosec_infosec_software,38479,2/1/2024
us_en_src_unbr_cons,infosec_infosec_solution,13318,1/1/2024
us_en_src_unbr_cons,infosec_infosec_solution,30905,2/1/2024
us_en_src_unbr_cons,infosec_infosec_solution,17931,3/1/2024
us_en_src_unbr_cons,infosec_infosec_solution,6015,4/1/2024
us_en_src_unbr_cons,infosec_infosec_system,13476,4/1/2024
us_en_src_unbr_cons,infosec_infosec_system,12004,5/1/2024
us_en_src_unbr_cons,infosec_itc_grc,28282,1/1/2024
us_en_src_unbr_cons,infosec_itc_system,8578,1/1/2024
us_en_src_unbr_cons,infosec_itc_system,30217,2/1/2024
us_en_src_unbr_cons,infosec_itc_system,8170,5/1/2024
us_en_src_unbr_cons,infosec_itc_tool,37911,5/1/2024
uk_en_src_br_conv,br_br_app,45132,1/1/2024
uk_en_src_br_conv,br_br_app,27924,7/1/2024
uk_en_src_br_conv,br_br_app,9543,9/1/2024
uk_en_src_br_conv,br_br_app,20223,11/1/2024
uk_en_src_br_conv,br_br_company,28894,1/1/2024
uk_en_src_br_conv,br_br_company,45572,4/1/2024
uk_en_src_br_conv,br_br_company,28125,8/1/2024
uk_en_src_br_conv,br_br_company,28381,10/1/2024
uk_en_src_br_conv,br_br_company,3212,2/1/2025
uk_en_src_br_conv,br_br_company,28879,3/1/2025
uk_en_src_br_conv,br_br_erm,21391,2/1/2025
uk_en_src_br_conv,br_br_grc,18408,7/1/2024
uk_en_src_br_conv,br_br_im,48268,6/1/2024
uk_en_src_br_conv,br_br_im,23711,7/1/2024
uk_en_src_br_conv,br_br_im,41690,9/1/2024
uk_en_src_br_conv,br_br_im,14567,1/1/2025
uk_en_src_br_conv,br_br_rm,18852,2/1/2025
uk_en_src_br_conv,br_br_rm,13110,3/1/2025
uk_en_src_br_conv,br_br_security,35893,6/1/2024
uk_en_src_br_conv,br_br_software,49901,6/1/2024
uk_en_src_br_conv,br_br_software,48380,10/1/2024
uk_en_src_br_conv,br_br_software,23905,11/1/2024
uk_en_src_br_conv,br_br_software,46070,2/1/2025
uk_en_src_br_conv,br_br_system,1366,3/1/2024
uk_en_src_br_conv,br_br_system,33329,4/1/2024
uk_en_src_br_conv,br_br_system,24574,11/1/2024
uk_en_src_br_conv,br_br_tool,41782,6/1/2024
uk_en_src_br_conv,br_br_tool,34984,11/1/2024
uk_en_src_br_conv,br_br_tool,10182,12/1/2024
uk_en_src_br_conv,brand_brand_platform,5334,1/1/2024
uk_en_src_br_conv,brand_brand_platform,9753,3/1/2024
uk_en_src_br_conv,brand_brand_solution,15500,1/1/2024
uk_en_src_unbr_cons,cs_cc_secsof,36253,3/1/2024
uk_en_src_unbr_cons,cs_cc_secsof,14936,4/1/2024
uk_en_src_unbr_cons,cs_cc_tool,43713,2/1/2024
uk_en_src_unbr_cons,cs_cm_software,27918,3/1/2025
uk_en_src_unbr_cons,cs_cs_software,38255,9/1/2024
uk_en_src_unbr_cons,cs_cs_software,19424,11/1/2024
uk_en_src_unbr_cons,cs_cs_software,30126,12/1/2024
uk_en_src_unbr_cons,cs_ec_pcsoftware,22405,12/1/2024
uk_en_src_unbr_cons,cs_ec_wbplatform,41695,11/1/2024
uk_en_src_unbr_cons,cs_ec_wbplatform,17648,2/1/2025
uk_en_src_unbr_cons,cs_ec_wbsoftware,19783,12/1/2024
uk_en_src_unbr_cons,cs_icm_healthcare,34934,1/1/2024
uk_en_src_unbr_cons,cs_icm_healthcare,48382,3/1/2024
uk_en_src_unbr_cons,cs_icm_software,33396,6/1/2024
uk_en_src_unbr_cons,cs_im_best,29495,10/1/2024
uk_en_src_unbr_cons,cs_im_best,41561,12/1/2024
uk_en_src_unbr_cons,cs_im_healthcare,18117,6/1/2024
uk_en_src_unbr_cons,cs_im_healthcare,22899,3/1/2025
uk_en_src_unbr_cons,cs_im_healthcare_paused,2378,7/1/2024
uk_en_src_unbr_cons,cs_im_hospital,12958,2/1/2025
uk_en_src_unbr_cons,cs_im_platform,44119,10/1/2024
uk_en_src_unbr_cons,cs_im_platform,26553,11/1/2024
uk_en_src_unbr_cons,cs_im_platform,45657,1/1/2025
uk_en_src_unbr_cons,cs_im_platform,38854,2/1/2025
uk_en_src_unbr_cons,cs_im_repsof,40283,6/1/2024
uk_en_src_unbr_cons,cs_im_repsof,24958,7/1/2024
uk_en_src_unbr_cons,cs_im_repsof,21715,11/1/2024
uk_en_src_unbr_cons,cs_im_repsof,23386,12/1/2024
uk_en_src_unbr_cons,cs_im_repsof,3499,2/1/2025
uk_en_src_unbr_cons,cs_im_respla,21774,7/1/2024
uk_en_src_unbr_cons,cs_im_respla,15924,8/1/2024
uk_en_src_unbr_cons,cs_im_respla,3790,11/1/2024
uk_en_src_unbr_cons,cs_im_respla,2126,12/1/2024
uk_en_src_unbr_cons,cs_im_respla,27617,2/1/2025
uk_en_src_unbr_cons,cs_im_ressof,49095,9/1/2024
uk_en_src_unbr_cons,cs_im_ressof,41350,11/1/2024
uk_en_src_unbr_cons,cs_im_software,27735,9/1/2024
uk_en_src_unbr_cons,cs_im_software,47493,12/1/2024
uk_en_src_unbr_cons,cs_im_solution,48015,7/1/2024
uk_en_src_unbr_cons,cs_im_solution,47392,1/1/2025
uk_en_src_unbr_cons,cs_im_solution,4332,2/1/2025
uk_en_src_unbr_cons,cs_im_system,32071,7/1/2024
uk_en_src_unbr_cons,cs_im_system,1887,9/1/2024
uk_en_src_unbr_cons,cs_im_system,14353,10/1/2024
uk_en_src_unbr_cons,cs_im_system,3231,12/1/2024
uk_en_src_unbr_cons,cs_im_tool,39993,6/1/2024
uk_en_src_unbr_cons,cs_im_tool,49144,10/1/2024
uk_en_src_unbr_cons,cs_im_tool,19767,11/1/2024
uk_en_src_unbr_cons,cs_im_tool,49491,2/1/2025
uk_en_src_unbr_cons,cs_im_trasof,29428,7/1/2024
uk_en_src_unbr_cons,cs_im_trasof,44495,8/1/2024
uk_en_src_unbr_cons,cs_im_trasof,2862,1/1/2025
uk_en_src_unbr_cons,cs_im_trasys,44175,10/1/2024
uk_en_src_unbr_cons,cs_im_trasys,22062,11/1/2024
uk_en_src_unbr_cons,cs_img_investigate,12543,1/1/2024
uk_en_src_unbr_cons,cs_img_investigate,22153,4/1/2024
uk_en_src_unbr_cons,cs_img_investigate,21994,5/1/2024
uk_en_src_unbr_cons,cs_img_log,40270,5/1/2024
uk_en_src_unbr_cons,cs_img_response,25658,2/1/2024
uk_en_src_unbr_cons,cs_img_response,20156,4/1/2024
uk_en_src_unbr_cons,cs_img_safety,25406,1/1/2024
uk_en_src_unbr_cons,cs_img_safety,41055,2/1/2024
uk_en_src_unbr_cons,cs_img_safety,10726,4/1/2024
uk_en_src_unbr_cons,cs_img_software,28813,1/1/2024
uk_en_src_unbr_cons,cs_img_solution,43821,2/1/2024
uk_en_src_unbr_cons,cs_img_tool,5227,3/1/2024
uk_en_src_unbr_cons,cs_img_track,37872,1/1/2024
uk_en_src_unbr_cons,cs_inv_hr,44689,2/1/2025
uk_en_src_unbr_cons,cs_inv_software,49246,1/1/2024
uk_en_src_unbr_cons,cs_inv_software,29576,2/1/2024
uk_en_src_unbr_cons,cs_inv_software,31233,4/1/2024
uk_en_src_unbr_cons,cs_inv_software,20383,11/1/2024
uk_en_src_unbr_cons,cs_so_software,12005,8/1/2024
uk_en_src_unbr_cons,cs_so_software,41141,9/1/2024
uk_en_src_unbr_cons,grc_bcm_software,21891,6/1/2024
uk_en_src_unbr_cons,grc_bcm_system,27493,7/1/2024
uk_en_src_unbr_cons,grc_bcm_system,45946,2/1/2025
uk_en_src_unbr_cons,grc_com_solution,9570,9/1/2024
uk_en_src_unbr_cons,grc_com_solution,7930,11/1/2024
uk_en_src_unbr_cons,grc_com_tool,33851,8/1/2024
uk_en_src_unbr_cons,grc_com_tool,8124,11/1/2024
uk_en_src_unbr_cons,grc_com_tool,45462,12/1/2024
uk_en_src_unbr_cons,grc_com_tool,47464,2/1/2025
uk_en_src_unbr_cons,grc_erm_software,47743,1/1/2024
uk_en_src_unbr_cons,grc_erm_software,16334,6/1/2024
uk_en_src_unbr_cons,grc_erm_software,9139,3/1/2025
uk_en_src_unbr_cons,grc_erm_solution,33069,6/1/2024
uk_en_src_unbr_cons,grc_erm_solution,14608,9/1/2024
uk_en_src_unbr_cons,grc_erm_solution,17978,2/1/2025
uk_en_src_unbr_cons,grc_erm_system,781,8/1/2024
uk_en_src_unbr_cons,grc_erm_system,35705,1/1/2025
uk_en_src_unbr_cons,grc_erm_tool,1810,10/1/2024
uk_en_src_unbr_cons,grc_grc_best,31229,2/1/2025
uk_en_src_unbr_cons,grc_grc_platform,27450,4/1/2024
uk_en_src_unbr_cons,grc_grc_platform,27002,5/1/2024
uk_en_src_unbr_cons,grc_grc_platform,1026,11/1/2024
uk_en_src_unbr_cons,grc_grc_platform,40430,2/1/2025
uk_en_src_unbr_cons,grc_grc_software,40411,2/1/2025
uk_en_src_unbr_cons,grc_grc_solution,11819,5/1/2024
uk_en_src_unbr_cons,grc_grc_system,12021,4/1/2024
uk_en_src_unbr_cons,grc_grc_system,27479,5/1/2024
uk_en_src_unbr_cons,grc_grc_system,16911,11/1/2024
uk_en_src_unbr_cons,grc_grc_system,30623,1/1/2025
uk_en_src_unbr_cons,grc_grc_tool,11890,3/1/2024
uk_en_src_unbr_cons,grc_grc_tool,21814,5/1/2024
uk_en_src_unbr_cons,grc_grc_tool,11779,12/1/2024
uk_en_src_unbr_cons,grc_ia_software,36883,7/1/2024
uk_en_src_unbr_cons,grc_ia_software,22130,8/1/2024
uk_en_src_unbr_cons,grc_ia_software,37393,10/1/2024
uk_en_src_unbr_cons,grc_ia_software,37028,3/1/2025
uk_en_src_unbr_cons,grc_ia_software(best),18761,6/1/2024
uk_en_src_unbr_cons,grc_ia_software(best),1430,7/1/2024
uk_en_src_unbr_cons,grc_ia_software(best),31366,10/1/2024
uk_en_src_unbr_cons,grc_ia_solution,17316,1/1/2025
uk_en_src_unbr_cons,grc_ia_system,49425,8/1/2024
uk_en_src_unbr_cons,grc_ia_system,25911,10/1/2024
uk_en_src_unbr_cons,grc_iso27001_software,47263,10/1/2024
uk_en_src_unbr_cons,grc_iso27001_software,20357,11/1/2024
uk_en_src_unbr_cons,grc_iso27001_software,394,2/1/2025
uk_en_src_unbr_cons,grc_itc_software,31859,1/1/2024
uk_en_src_unbr_cons,grc_itc_software,8983,2/1/2024
uk_en_src_unbr_cons,grc_itc_software,4725,5/1/2024
uk_en_src_unbr_cons,grc_itc_software,10504,9/1/2024
uk_en_src_unbr_cons,grc_itc_software,8320,10/1/2024
uk_en_src_unbr_cons,grc_itc_software,41778,11/1/2024
uk_en_src_unbr_cons,grc_itr_software,32988,11/1/2024
uk_en_src_unbr_cons,grc_itr_solution,20472,10/1/2024
uk_en_src_unbr_cons,grc_orm_software,19004,11/1/2024
uk_en_src_unbr_cons,grc_ra_app,16904,1/1/2024
uk_en_src_unbr_cons,grc_ra_app,21725,11/1/2024
uk_en_src_unbr_cons,grc_ra_app,26236,12/1/2024
uk_en_src_unbr_cons,grc_ra_automated,30846,11/1/2024
uk_en_src_unbr_cons,grc_ra_software,7543,6/1/2024
uk_en_src_unbr_cons,grc_ra_solution,34020,1/1/2024
uk_en_src_unbr_cons,grc_ra_solution,12965,2/1/2024
uk_en_src_unbr_cons,grc_ra_solution,37314,5/1/2024
uk_en_src_unbr_cons,grc_ra_solution,44389,2/1/2025
uk_en_src_unbr_cons,grc_ra_system,23047,1/1/2024
uk_en_src_unbr_cons,grc_ra_system,30125,7/1/2024
uk_en_src_unbr_cons,grc_ra_tool,34358,5/1/2024
uk_en_src_unbr_cons,grc_rcm_software,29224,8/1/2024
uk_en_src_unbr_cons,grc_rgc_platform,43713,5/1/2024
uk_en_src_unbr_cons,grc_rgc_solution,28852,3/1/2024
uk_en_src_unbr_cons,grc_rm_app,15006,2/1/2024
uk_en_src_unbr_cons,grc_rm_app,7,3/1/2024
uk_en_src_unbr_cons,grc_rm_app,6270,6/1/2024
uk_en_src_unbr_cons,grc_rm_app,43582,7/1/2024
uk_en_src_unbr_cons,grc_rm_app,6817,10/1/2024
uk_en_src_unbr_cons,grc_rm_app,27626,1/1/2025
uk_en_src_unbr_cons,grc_rm_best,2634,8/1/2024
uk_en_src_unbr_cons,grc_rm_best,41844,9/1/2024
uk_en_src_unbr_cons,grc_rm_best,47766,10/1/2024
uk_en_src_unbr_cons,grc_rm_best,6444,1/1/2025
uk_en_src_unbr_cons,grc_rm_insof,33638,9/1/2024
uk_en_src_unbr_cons,grc_rm_insys,23065,9/1/2024
uk_en_src_unbr_cons,grc_rm_insys,39659,11/1/2024
uk_en_src_unbr_cons,grc_rm_intoo,29811,6/1/2024
uk_en_src_unbr_cons,grc_rm_platform,18297,4/1/2024
uk_en_src_unbr_cons,grc_rm_platform,1622,10/1/2024
uk_en_src_unbr_cons,grc_rm_solution,19521,1/1/2025
uk_en_src_unbr_cons,grc_rm_solution,42152,2/1/2025
uk_en_src_unbr_cons,grc_rm_solution,9109,3/1/2025
uk_en_src_unbr_cons,grc_rm_system,27793,2/1/2025
uk_en_src_unbr_cons,grc_rm_tool,8941,1/1/2024
uk_en_src_unbr_cons,grc_rm_tool,42068,3/1/2025
uk_en_src_unbr_cons,grc_sc_software,31508,10/1/2024
uk_en_src_unbr_cons,grc_sc_software,30237,1/1/2025
uk_en_src_unbr_cons,grc_tprm_software(vendor),13580,7/1/2024
uk_en_src_unbr_cons,grc_tprm_software(vendor),3362,11/1/2024
uk_en_src_unbr_cons,grc_tprm_software(vendor),31177,2/1/2025
uk_en_src_unbr_cons,grc_tprm_solution,37350,12/1/2024
uk_en_src_unbr_cons,grc_tprm_tool,19674,12/1/2024
uk_en_src_unbr_cons,grc_tprm_tool,35020,1/1/2025
uk_en_src_unbr_cons,infosec_itc_platform,42713,4/1/2024
uk_en_src_unbr_cons,infosec_itc_tool,20143,3/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_app,35318,3/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_app,21108,4/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_app,34014,8/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_app,9257,9/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_app,12027,10/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_app,49070,12/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_app,22409,1/1/2025
ca_en_src_br_conv_paused Nov 2024,br_br_app,30757,2/1/2025
ca_en_src_br_conv_paused Nov 2024,br_br_company,29702,12/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_erm,6513,6/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_erm,47661,9/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_erm,5508,10/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_erm,1166,12/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_erm,11434,1/1/2025
ca_en_src_br_conv_paused Nov 2024,br_br_erm,11812,2/1/2025
ca_en_src_br_conv_paused Nov 2024,br_br_grc,44493,6/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_grc,36360,12/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_grc,49095,1/1/2025
ca_en_src_br_conv_paused Nov 2024,br_br_im,40705,4/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_im,39224,5/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_im,27300,6/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_im,13479,10/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_im,20522,12/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_im,26185,1/1/2025
ca_en_src_br_conv_paused Nov 2024,br_br_im,27371,2/1/2025
ca_en_src_br_conv_paused Nov 2024,br_br_rm,44922,1/1/2025
ca_en_src_br_conv_paused Nov 2024,br_br_security,19273,5/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_security,35786,6/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_security,40823,7/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_security,42504,8/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_security,44399,10/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_security,29934,11/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_system,4254,4/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_system,34664,5/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_system,14439,6/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_system,28398,7/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_system,44029,9/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_system,44987,2/1/2025
ca_en_src_br_conv_paused Nov 2024,br_br_tool,46031,1/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_tool,9119,3/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_tool,13208,4/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_tool,10023,5/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_tool,25637,7/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_tool,36072,10/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_tool,20690,12/1/2024
ca_en_src_br_conv_paused Nov 2024,br_br_tool,26065,2/1/2025
ca_en_src_br_conv_paused Nov 2024,br_br_website,23498,9/1/2024
ca_en_src_br_conv_paused Nov 2024,brand_brand_platform,35419,3/1/2024
ca_en_src_br_conv_paused Nov 2024,brand_brand_platform,17242,6/1/2024
ca_en_src_unbr_cons,cs_cc_app,31402,1/1/2024
ca_en_src_unbr_cons,cs_cc_app,5415,2/1/2024
ca_en_src_unbr_cons,cs_cc_healthcare,46511,6/1/2024
ca_en_src_unbr_cons,cs_cc_hospital,38775,7/1/2024
ca_en_src_unbr_cons,cs_cc_hospital,12535,2/1/2025
ca_en_src_unbr_cons,cs_cc_secsof,40324,3/1/2024
ca_en_src_unbr_cons,cs_cc_secsof,6683,4/1/2024
ca_en_src_unbr_cons,cs_cc_secsof,46306,6/1/2024
ca_en_src_unbr_cons,cs_cc_secsof,3490,7/1/2024
ca_en_src_unbr_cons,cs_cc_secsof,16851,8/1/2024
ca_en_src_unbr_cons,cs_cc_secsof,33713,9/1/2024
ca_en_src_unbr_cons,cs_cc_secsof,22368,11/1/2024
ca_en_src_unbr_cons,cs_cc_secsof,40298,12/1/2024
ca_en_src_unbr_cons,cs_cc_secsof,4151,1/1/2025
ca_en_src_unbr_cons,cs_cc_security,34020,2/1/2024
ca_en_src_unbr_cons,cs_cc_security,17406,4/1/2024
ca_en_src_unbr_cons,cs_cc_security,12700,5/1/2024
ca_en_src_unbr_cons,cs_cc_software,38166,6/1/2024
ca_en_src_unbr_cons,cs_cc_software,18171,8/1/2024
ca_en_src_unbr_cons,cs_cc_software,27456,9/1/2024
ca_en_src_unbr_cons,cs_cc_software,47045,1/1/2025
ca_en_src_unbr_cons,cs_cm_software,12136,3/1/2025
ca_en_src_unbr_cons,cs_cs_app,11297,1/1/2024
ca_en_src_unbr_cons,cs_cs_app,28678,4/1/2024
ca_en_src_unbr_cons,cs_cs_app,29989,5/1/2024
ca_en_src_unbr_cons,cs_cs_platform,9354,1/1/2024
ca_en_src_unbr_cons,cs_cs_software,4696,6/1/2024
ca_en_src_unbr_cons,cs_cs_software,8684,7/1/2024
ca_en_src_unbr_cons,cs_cs_software,30549,8/1/2024
ca_en_src_unbr_cons,cs_cs_software,15397,9/1/2024
ca_en_src_unbr_cons,cs_cs_software,3451,10/1/2024
ca_en_src_unbr_cons,cs_cs_software,29106,11/1/2024
ca_en_src_unbr_cons,cs_cs_software,39383,1/1/2025
ca_en_src_unbr_cons,cs_cs_software,18949,2/1/2025
ca_en_src_unbr_cons,cs_cs_software,37951,3/1/2025
ca_en_src_unbr_cons,cs_cs_solution,36533,1/1/2024
ca_en_src_unbr_cons,cs_cs_solution,38448,7/1/2024
ca_en_src_unbr_cons,cs_cs_solution,21739,8/1/2024
ca_en_src_unbr_cons,cs_cs_solution,5168,9/1/2024
ca_en_src_unbr_cons,cs_cs_solution,44702,10/1/2024
ca_en_src_unbr_cons,cs_cs_solution,11540,11/1/2024
ca_en_src_unbr_cons,cs_cs_solution,7110,12/1/2024
ca_en_src_unbr_cons,cs_cs_solution,7144,1/1/2025
ca_en_src_unbr_cons,cs_cs_solution,40295,3/1/2025
ca_en_src_unbr_cons,cs_cs_system,23389,1/1/2024
ca_en_src_unbr_cons,cs_cs_system,48107,2/1/2024
ca_en_src_unbr_cons,cs_cs_system,12889,3/1/2024
ca_en_src_unbr_cons,cs_cs_system,22297,4/1/2024
ca_en_src_unbr_cons,cs_cs_system,22917,5/1/2024
ca_en_src_unbr_cons,cs_cs_tool,739,1/1/2024
ca_en_src_unbr_cons,cs_ec_ccmsoftware,12922,1/1/2025
ca_en_src_unbr_cons,cs_ec_ccmsoftware,36323,2/1/2025
ca_en_src_unbr_cons,cs_ec_cocsoftware,15348,11/1/2024
ca_en_src_unbr_cons,cs_ec_cocsoftware,12626,12/1/2024
ca_en_src_unbr_cons,cs_ec_cocsoftware,39325,1/1/2025
ca_en_src_unbr_cons,cs_ec_cocsoftware,30989,2/1/2025
ca_en_src_unbr_cons,cs_ec_cpmsoftware,39977,2/1/2025
ca_en_src_unbr_cons,cs_ec_ecplatform,19206,11/1/2024
ca_en_src_unbr_cons,cs_ec_ecplatform,16423,1/1/2025
